 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
1003.418556, 31.2845, 4.935321, 1.53676, 5.252021, 5.364556, 1.534706, 1.294631, 0.230838, 9.228998, 6.505341, 5.885247, 1.562147, 3.572365
1003.518518, 29.94623, 5.04969, 1.460242, 4.967936, 5.103508, 1.458971, 1.606804, 0.3539111, 10.49002, 6.19175, 5.536419, 1.478355, 3.397434
1003.61848, 30.89685, 4.822235, 1.387534, 4.699218, 4.855162, 1.386973, 1.537431, 0.3368303, 9.937819, 5.893275, 5.208268, 1.399057, 3.231069
1003.718442, 29.57516, 5.224606, 1.318446, 4.445035, 4.618901, 1.318528, 1.471053, 0.3205739, 9.414688, 6.633514, 4.899566, 1.324013, 3.072851
1003.818404, 28.65101, 4.989272, 1.252798, 4.2046, 4.394137, 1.253461, 1.40754, 0.3051021, 12.66464, 6.313745, 4.609162, 1.252994, 2.92238
1003.918366, 27.42539, 4.764538, 1.190419, 3.977171, 4.18031, 1.191604, 1.34677, 0.4864009, 11.99796, 6.009389, 4.33597, 1.185784, 3.008434
1004.018328, 33.53123, 4.549927, 1.131146, 3.762044, 3.976889, 2.754412, 1.288623, 0.4629258, 12.42477, 5.719706, 4.078971, 1.12218, 5.008434
1004.11829, 32.38121, 4.344983, 1.074824, 3.558553, 3.783366, 2.618486, 1.232987, 0.4405837, 13.01229, 7.074076, 3.837204, 1.061987, 5.955822
1004.218252, 32.67007, 5.149585, 1.674131, 3.366069, 7.013377, 4.160833, 1.179753, 0.4193198, 12.32732, 6.733068, 3.609768, 1.005023, 5.824159
1004.318214, 31.27253, 5.219347, 1.590773, 3.183996, 6.672093, 3.955502, 1.128817, 0.3990822, 11.6784, 6.4085, 3.395812, 1.242079, 5.538962
1004.418176, 29.93477, 4.98425, 1.511566, 5.091315, 6.347417, 3.760304, 1.080081, 0.3798214, 12.27458, 6.342777, 3.194537, 1.175455, 5.267732
1004.518138, 28.65424, 5.078174, 1.436302, 4.815923, 6.038541, 3.574739, 1.033448, 0.3614901, 11.62844, 6.037022, 3.005192, 1.112404, 5.009782
1004.6181, 32.6812, 5.194503, 1.364786, 4.555427, 5.744695, 3.398331, 0.9888294, 0.3440436, 13.67212, 5.746006, 2.82707, 1.052736, 4.764464
1004.718062, 32.4139, 4.960525, 1.296831, 4.309021, 5.465147, 3.230628, 0.9461368, 0.327439, 12.95242, 5.832058, 4.505783, 0.9962682, 4.754984
1004.818024, 31.02732, 4.737086, 2.465137, 4.075944, 5.199204, 3.071202, 0.9052874, 0.3116359, 12.2706, 5.550922, 4.238719, 0.9428291, 4.522143
1004.917986, 29.70005, 4.523712, 2.342393, 3.855474, 4.946201, 2.919643, 0.8662018, 0.2965954, 11.62467, 5.283339, 3.987484, 1.612422, 4.300704
1005.017948, 31.99319, 4.319948, 2.225761, 4.720834, 4.705511, 2.775563, 1.34874, 0.2822808, 11.01274, 5.028655, 5.244715, 1.525933, 4.090107
1005.11791, 30.62461, 4.125363, 2.114937, 4.465482, 4.476532, 2.638593, 1.290508, 0.2686571, 10.43302, 4.786247, 4.933853, 1.444083, 3.889824
1005.217872, 29.31457, 3.939543, 2.00963, 4.223941, 4.258696, 2.508382, 1.234791, 0.255691, 9.883825, 4.555525, 4.641417, 1.366623, 3.699348
1005.317834, 30.67362, 3.762092, 1.909567, 6.12234, 6.226638, 2.384598, 1.181479, 0.2433506, 9.363537, 4.335925, 4.366313, 1.293319, 3.518199
1005.417796, 29.36149, 4.072987, 2.093134, 5.791179, 5.923639, 2.266921, 1.130469, 0.2316058, 8.870636, 4.584345, 4.107515, 1.223946, 3.840954
1005.517758, 35.08122, 3.889526, 1.988913, 5.477931, 5.635384, 2.155052, 1.081661, 0.2204278, 8.403682, 4.363356, 3.864057, 1.158295, 3.652871
1005.61772, 35.111, 3.798605, 1.889882, 6.458352, 5.361156, 2.048704, 1.659922, 0.2097893, 7.961308, 5.742342, 3.635029, 1.096165, 3.473998
1005.717682, 33.60904, 3.627503, 1.910564, 6.109016, 6.83181, 1.947603, 1.588255, 0.1996643, 7.542222, 6.168068, 3.419575, 1.037367, 3.303884
1005.817644, 36.64497, 3.464108, 1.815433, 5.778576, 6.499362, 1.851492, 1.519682, 0.1900279, 7.145195, 5.870735, 3.216892, 0.9817239, 3.219005
1005.917606, 35.0774, 3.308072, 1.72504, 5.46601, 6.183092, 1.760124, 1.45407, 0.1808566, 6.769069, 5.587735, 3.026222, 0.929065, 4.168593
1006.017568, 33.57688, 3.159065, 1.639147, 5.170351, 5.882212, 1.673264, 2.178841, 0.1721279, 6.412743, 5.426035, 2.846854, 0.9297628, 3.964467
1006.11753, 32.14055, 5.459168, 1.557531, 7.020722, 5.595973, 1.590691, 2.08477, 0.1638205, 6.075173, 5.164472, 2.678117, 1.542329, 3.770335
1006.217492, 30.76566, 5.213268, 1.479979, 6.640967, 5.323663, 1.649389, 2.034305, 0.1559141, 5.755373, 4.915517, 4.327969, 1.4596, 3.585711
1006.317454, 29.63121, 4.978445, 1.406288, 6.281754, 5.064604, 1.567994, 1.946474, 0.1483892, 5.452408, 4.678564, 4.071444, 1.439047, 3.410126
1006.417416, 32.03123, 4.754199, 1.336266, 6.475246, 4.818151, 1.490616, 1.862435, 0.1412275, 5.16539, 4.453033, 3.830124, 1.361858, 3.24314
1006.517378, 33.68126, 4.649094, 2.183837, 6.124996, 4.583692, 1.417056, 1.782025, 0.1344115, 7.799769, 4.238374, 5.717166, 1.288809, 3.084331
1006.61734, 34.28008, 4.439682, 2.433837, 6.222925, 4.360641, 1.347126, 1.705086, 0.1279244, 9.482863, 4.034062, 5.378302, 2.704897, 5.008047
1006.717302, 32.81366, 4.239704, 3.267181, 5.886323, 6.835962, 1.280648, 1.631469, 0.1217504, 8.983682, 3.839599, 6.792824, 2.559808, 4.762814
1006.817264, 33.03123, 4.221027, 3.467809, 5.567929, 6.503312, 1.21745, 1.561031, 0.1158744, 8.510777, 4.242342, 6.390203, 2.422503, 4.529589
1006.917226, 34.12391, 4.649616, 3.295141, 7.09723, 6.186849, 2.030363, 1.807022, 0.1102819, 8.062765, 4.820458, 6.011447, 2.292562, 4.307785
1007.017188, 32.66417, 4.719325, 3.13107, 6.713337, 7.421399, 1.930167, 2.620655, 0.1049594, 7.638338, 4.588087, 5.65514, 2.16959, 4.096842
1007.11715, 31.26689, 4.50675, 2.975168, 6.350209, 7.06026, 1.834916, 2.507509, 0.09989378, 7.236252, 5.092317, 5.319952, 2.053216, 3.896229
1007.217112, 33.38121, 4.303751, 2.827029, 6.006722, 9.083857, 1.744366, 2.399247, 0.09507261, 7.924769, 5.49131, 5.00463, 1.943083, 3.705439
1007.317074, 39.18126, 4.109895, 2.686267, 5.681816, 8.64182, 1.658284, 2.29566, 0.09048413, 9.776704, 5.2266, 4.707998, 1.838857, 3.523992
1007.417036, 37.76588, 3.924771, 2.552513, 5.374483, 8.221293, 1.57645, 2.196545, 0.08611711, 9.262053, 4.974651, 4.428948, 1.740222, 3.35143
1007.516998, 36.15035, 4.360055, 2.425419, 5.083774, 7.821231, 1.498655, 2.10171, 0.08196085, 8.774495, 4.734847, 4.166438, 2.509997, 3.187318
1007.61696, 34.60394, 4.163664, 2.304653, 4.80879, 7.440636, 1.424699, 2.010969, 0.07800518, 8.312602, 4.506603, 3.919487, 2.375363, 3.061107
1007.716922, 33.12367, 3.976118, 2.1899, 4.54868, 7.078562, 1.354392, 1.924145, 0.07424042, 7.875023, 6.142305, 3.687174, 2.24795, 3.74179
1007.816884, 31.70673, 3.79702, 2.080861, 4.302639, 6.734107, 1.287555, 1.841071, 0.07065737, 7.460478, 6.092317, 3.468629, 2.127372, 3.558563
1007.916846, 33.17087, 3.62599, 1.977251, 4.069907, 6.406413, 1.224016, 1.761583, 0.06724723, 7.067755, 5.870442, 3.263039, 3.114598, 3.384308
1008.016808, 31.75191, 4.691218, 2.14057, 4.939373, 6.094666, 1.163613, 2.029221, 0.06400169, 7.766843, 5.587456, 3.069633, 2.947534, 3.218586
1008.11677, 30.39364, 4.47991, 2.033987, 4.6722, 5.798089, 1.10619, 2.652544, 0.06091278, 7.357993, 5.318112, 2.887692, 2.78943, 3.060979
1008.216732, 33.242, 4.27812, 1.932711, 4.419478, 5.515944, 1.051601, 2.538021, 0.05797295, 6.970665, 5.061751, 2.716534, 2.639808, 2.91109
1008.316694, 31.81999, 4.085419, 1.836478, 5.513603, 5.247528, 1.385707, 2.428443, 0.05517501, 6.603725, 4.817749, 2.555521, 2.498211, 2.76854
1008.416656, 34.38121, 3.901397, 1.745037, 5.215369, 4.992174, 1.317325, 2.323595, 0.05251211, 7.264796, 4.585508, 2.404052, 2.364209, 2.632971
1008.516618, 33.50344, 3.725665, 2.366501, 4.933267, 7.259695, 1.252317, 2.223274, 0.04997772, 6.882374, 4.955926, 5.33989, 2.237395, 2.50404
1008.61658, 32.07025, 3.557849, 2.248668, 4.666424, 6.906425, 1.190517, 2.362078, 0.04756565, 6.520082, 4.717025, 5.023386, 2.117383, 2.381423
1008.716542, 30.69837, 3.397591, 2.136703, 5.578959, 6.570346, 1.131767, 2.260096, 0.04527, 6.176862, 4.48964, 4.725643, 2.003808, 2.26481
1008.816504, 31.69946, 5.805733, 2.030313, 5.27719, 6.250622, 1.075916, 2.251309, 0.04308514, 6.820272, 4.273216, 4.445548, 1.896325, 2.153907
1008.916466, 30.34344, 5.544223, 3.873203, 4.991744, 5.946455, 1.022821, 2.154109, 0.04100572, 6.46125, 4.067225, 5.363081, 2.034502, 2.640026
1009.016428, 35.35591, 5.294493, 3.680349, 6.378955, 5.657091, 1.323738, 2.061105, 0.03902667, 6.121127, 3.871163, 5.045203, 1.925373, 3.715063
1009.11639, 33.84348, 5.056011, 3.497098, 6.033914, 5.381807, 1.258413, 1.972118, 0.03714313, 9.392206, 3.684553, 4.746166, 1.822097, 3.533144
1009.216352, 33.83128, 4.828271, 3.322972, 5.707536, 5.119919, 1.196313, 1.886972, 0.03535049, 8.897797, 3.506938, 5.939983, 1.724362, 3.360134
1009.316314, 35.14825, 5.188727, 3.157515, 5.398812, 6.91675, 1.137276, 1.805502, 0.03364438, 8.429413, 3.337886, 5.587912, 1.631868, 3.195596
1009.416276, 33.6447, 4.955009, 3.121103, 5.106787, 6.580169, 1.081154, 1.72755, 0.0320206, 7.985685, 5.16039, 5.256708, 1.544336, 3.461346
1009.516238, 34.38121, 4.80478, 2.965697, 5.564979, 6.259966, 1.0278, 1.652963, 0.0304752, 7.565315, 4.911633, 4.945136, 1.64972, 3.291852
1009.6162, 35.13121, 4.588356, 2.81803, 5.263966, 5.955345, 0.9770798, 1.581596, 0.02900437, 7.167073, 4.674866, 4.65203, 1.56123, 3.130657
1009.716162, 33.97661, 4.381681, 3.334929, 4.979235, 9.562251, 0.9288624, 1.513311, 0.02760454, 6.789795, 4.449513, 4.376297, 1.477487, 3.3134
1009.816124, 32.52318, 4.895004, 3.168877, 5.820745, 9.096935, 0.8830245, 2.116727, 0.02627226, 6.432378, 4.235024, 4.116908, 1.398236, 3.15115
1009.916086, 35.7495, 4.674517, 3.011093, 5.684423, 8.654263, 0.8394486, 2.025338, 0.02500429, 6.093775, 4.937686, 3.872893, 1.323236, 2.996845
1010.016048, 34.22023, 4.463961, 3.751915, 6.644795, 8.23313, 0.798023, 1.937894, 0.02379751, 5.772996, 4.699664, 3.643341, 1.252258, 2.939944
1010.11601, 36.78123, 4.262888, 3.5651, 6.285375, 7.832492, 1.262673, 1.854226, 0.02264897, 5.469103, 5.16427, 4.396936, 1.185088, 2.795981
1010.215972, 38.78863, 4.815115, 3.387588, 5.945395, 7.451349, 1.416543, 1.77417, 0.02155587, 5.181207, 4.915325, 5.815143, 2.089731, 2.659068
1010.315934, 37.12936, 4.598226, 3.218914, 5.623805, 7.088753, 2.249584, 1.69757, 0.02051552, 4.908466, 4.678381, 5.470471, 1.97764, 2.528859
1010.415896, 37.80451, 4.937452, 3.058638, 5.31961, 6.743802, 2.13857, 1.624278, 0.01952538, 9.279984, 4.452859, 5.146228, 1.871561, 2.405027
1010.515858, 36.18734, 4.715052, 2.906343, 5.031869, 6.415636, 2.033035, 1.55415, 0.01858303, 8.791481, 4.238208, 6.063623, 1.771172, 4.316889
1010.61582, 37.93126, 4.50267, 2.761631, 4.759693, 6.10344, 1.932708, 1.48705, 0.01768616, 8.328693, 4.033904, 8.456505, 1.676168, 4.105501
1010.715782, 36.90062, 4.299855, 2.624125, 4.502238, 5.806436, 1.837332, 1.422847, 0.01683257, 7.890267, 4.705418, 7.955276, 1.586259, 3.904464
1010.815744, 35.32211, 4.106174, 2.493465, 4.25871, 5.523884, 1.746662, 1.361415, 0.01602018, 7.47492, 4.478592, 7.483755, 1.867263, 4.455109
1010.915706, 34.59808, 3.921218, 2.369311, 4.028354, 5.255082, 1.660467, 1.302637, 0.015247, 7.081437, 4.262701, 7.040182, 1.815367, 4.236952
1011.015668, 33.11806, 3.744593, 2.251339, 3.810458, 6.971293, 1.578526, 1.246395, 0.01451114, 6.708667, 4.057216, 6.6229, 1.717992, 4.029478
1011.11563, 35.08122, 3.575924, 2.139241, 3.604348, 7.565741, 1.581036, 1.192582, 0.01381079, 6.35552, 5.749362, 6.230351, 1.625841, 4.549904
1011.215592, 35.98119, 4.075108, 2.032724, 5.418365, 7.197579, 1.503014, 1.141093, 0.01314424, 6.020963, 5.472213, 5.861069, 1.538632, 4.327106
1011.315554, 37.3517, 3.891551, 1.931511, 5.125283, 8.904738, 1.428843, 1.091826, 0.01250986, 5.704017, 5.208424, 5.513675, 1.456101, 4.115217
1011.415516, 35.75389, 3.716262, 1.835338, 4.848054, 8.471418, 1.358332, 1.044687, 0.0119061, 5.403755, 4.957351, 5.186872, 1.377997, 3.913704
1011.515478, 34.22443, 3.548869, 1.743953, 5.184423, 8.059184, 1.2913, 0.9995826, 0.01133148, 5.119298, 4.71838, 4.879438, 1.304082, 3.722058
1011.61544, 36.53123, 3.389016, 1.657119, 5.320776, 7.66701, 1.227576, 1.006037, 0.01078459, 4.849816, 4.49093, 4.590227, 1.234132, 3.539797
1011.715402, 37.47021, 3.236363, 1.574608, 6.418884, 7.29392, 1.166997, 0.9626018, 0.01026409, 4.59452, 4.274444, 4.318157, 1.167935, 3.366461
1011.815364, 35.86733, 3.435321, 2.350494, 6.071683, 6.938984, 1.109408, 0.9210417, 0.009768716, 4.352663, 4.068394, 5.284055, 1.105288, 3.201613
1011.915326, 37.80563, 3.649616, 4.01718, 6.750883, 6.601321, 1.05466, 1.578929, 0.00929725, 4.123537, 4.72662, 4.970861, 1.046001, 3.044837
1012.015288, 36.1884, 4.292438, 5.672071, 6.385724, 9.371722, 1.002614, 1.510759, 0.008848538, 3.906472, 4.498773, 4.676231, 2.22376, 2.895738
1012.11525, 38.43126, 4.36388, 5.389649, 6.040316, 8.915678, 0.9531368, 1.445532, 0.008421482, 3.700833, 4.281909, 7.853793, 2.10448, 2.753941
1012.215212, 39.62647, 6.377033, 5.121289, 5.713592, 8.481826, 0.9061009, 1.383121, 0.008015037, 3.50602, 4.418407, 7.388287, 1.991597, 2.734945
1012.315174, 37.93135, 6.08979, 4.866291, 5.404541, 8.069085, 0.8613862, 1.323405, 0.007628208, 3.321461, 4.205417, 7.475987, 1.884769, 2.601021
1012.415136, 36.30875, 5.815485, 4.62399, 5.112206, 7.676429, 1.801221, 1.266267, 0.007260048, 3.146618, 4.219918, 7.032874, 1.783672, 2.733722
1012.515098, 36.46708, 6.561636, 4.393754, 4.835684, 7.302881, 1.712334, 1.211596, 0.006909657, 2.980979, 4.016496, 6.616025, 1.687997, 2.599858
1012.61506, 34.90712, 6.266078, 4.174981, 4.574119, 6.94751, 1.627833, 1.159286, 0.006576177, 2.824059, 5.653889, 6.223884, 1.597455, 2.472548
1012.715022, 34.96561, 5.983832, 3.967101, 4.326703, 6.609432, 1.547502, 1.109234, 0.006258792, 2.675399, 5.381342, 6.904408, 1.511768, 2.351473
1012.814984, 33.46987, 5.7143, 3.769572, 8.025213, 6.287805, 1.471135, 1.061343, 0.005956724, 2.534565, 5.121934, 6.495174, 1.430678, 2.236327
1012.914946, 32.72253, 5.456908, 3.581879, 7.591125, 5.981829, 1.398537, 1.015519, 0.005669236, 2.401145, 4.87503, 6.110196, 1.353938, 2.126819
1013.014908, 31.32275, 5.211111, 3.403531, 7.180517, 5.690743, 1.329521, 0.9716746, 0.005395622, 2.274747, 4.640028, 5.748035, 1.281314, 2.022673
1013.11487, 29.98285, 4.976385, 3.234063, 6.792119, 5.413821, 1.263911, 0.9297227, 0.005135213, 2.155004, 4.416355, 5.407341, 1.212585, 1.923627
1013.214832, 28.70026, 4.752231, 3.073033, 6.424729, 5.150375, 1.201539, 0.889582, 0.004887373, 2.041563, 4.203464, 5.08684, 1.147543, 1.829432
1013.314794, 29.33469, 4.538175, 2.920022, 6.077212, 4.899748, 1.142245, 1.325547, 0.004651494, 1.934094, 4.000835, 4.785336, 1.08599, 2.038055
1013.414756, 28.07983, 4.33376, 2.774629, 5.748492, 4.661318, 1.085877, 1.796819, 0.004427, 1.832283, 6.42373, 6.852243, 1.027738, 1.938256
1013.514718, 31.91452, 4.138553, 2.636475, 5.437553, 4.43449, 1.032291, 1.719242, 0.00421334, 1.735831, 6.114073, 6.446101, 0.9726114, 2.703845
1013.61468, 30.5493, 3.952138, 2.5052, 5.143433, 6.178864, 1.771528, 1.645014, 0.004009992, 1.644456, 5.819343, 6.064031, 0.9204413, 2.571443
1013.714642, 33.09438, 3.77412, 2.380462, 4.865222, 5.87819, 1.684106, 1.573991, 0.003816459, 1.557891, 5.53882, 5.704607, 0.8710696, 2.445525
1013.814604, 31.67869, 3.604121, 2.261935, 4.602059, 5.592146, 1.600998, 1.506034, 0.003632265, 4.294871, 6.564226, 5.366487, 0.8243462, 2.325773
1013.914566, 32.34841, 3.792469, 2.149309, 4.353131, 5.320023, 1.570413, 1.441011, 0.003456962, 4.068788, 6.247796, 5.048407, 0.780129, 3.977763
1014.014528, 30.96463, 3.741806, 2.042291, 4.117668, 7.702142, 1.801156, 1.378796, 0.003290119, 3.854605, 5.94662, 4.749181, 0.7382835, 3.782981
1014.11449, 32.9312, 3.573262, 1.940602, 3.894941, 7.327343, 2.416543, 1.319266, 0.003131328, 4.924769, 5.659962, 4.46769, 0.6986825, 3.652362
1014.214452, 36.7996, 4.494031, 1.843976, 3.684261, 6.970781, 2.934983, 1.262307, 0.002980201, 6.194901, 5.387123, 4.202884, 0.6612058, 3.473514
1014.314414, 35.22541, 4.291605, 1.752161, 3.484977, 6.63157, 2.790146, 1.207807, 0.2339306, 5.868799, 7.274383, 3.953773, 0.6257392, 3.303423
1014.414376, 34.2096, 4.792438, 1.664918, 3.296473, 7.971846, 2.652456, 1.15566, 0.4676984, 7.435478, 6.923719, 3.719427, 0.5921751, 3.141662
1014.514338, 32.7462, 5.028854, 1.582019, 3.118165, 7.583922, 2.521562, 1.105765, 0.4451259, 7.044071, 6.58996, 3.498971, 0.5604113, 4.036623
1014.6143, 32.58122, 4.802338, 1.503247, 2.949502, 7.214875, 2.397126, 1.539926, 0.4236429, 6.673268, 6.27229, 3.291582, 0.5303513, 3.838959
1014.714262, 33.99377, 4.586024, 1.428398, 2.789961, 6.863786, 2.278832, 1.47344, 0.4031966, 6.321985, 5.969933, 6.680055, 0.5019037, 3.650973
1014.814224, 32.53961, 4.506732, 1.357276, 2.639051, 6.529782, 2.812172, 1.409824, 0.5534505, 5.989192, 5.692293, 6.284119, 0.474982, 3.472193
1014.914186, 31.14765, 4.362619, 1.289695, 2.496303, 6.212031, 2.673396, 1.348956, 0.5267394, 5.673919, 6.817242, 5.91165, 0.4495043, 4.871222
1015.014148, 29.81524, 4.166111, 1.225478, 5.379643, 5.909743, 2.541468, 1.290715, 0.5013174, 5.375241, 6.488616, 5.561258, 0.4253933, 4.632689
1015.11411, 33.73125, 3.978456, 1.16446, 5.088655, 5.622164, 2.416051, 1.234988, 0.4771224, 5.092286, 6.17583, 5.231634, 0.4025756, 4.405837
1015.214072, 33.38121, 4.909257, 1.106479, 4.813407, 5.34858, 2.296822, 1.181668, 0.4540951, 4.824226, 5.878123, 4.921547, 2.042539, 4.190093
1015.314034, 32.83116, 4.688128, 1.610266, 4.553048, 5.088308, 2.183478, 1.130649, 0.4321792, 8.124168, 5.594767, 5.796911, 1.932979, 4.646544
1015.413996, 33.58122, 4.476958, 1.530088, 4.306771, 4.840702, 2.327531, 1.081834, 0.4113209, 7.696508, 5.32507, 5.45332, 1.829295, 4.419013
1015.513958, 35.9312, 4.275301, 1.453902, 4.073815, 4.605145, 2.212671, 1.035126, 0.3914694, 7.291361, 5.785696, 5.130094, 1.731174, 4.202624
1015.61392, 36.78123, 7.721027, 1.38151, 4.411687, 4.381051, 2.103479, 0.9904343, 0.3725759, 6.90754, 5.506795, 4.826026, 1.68239, 3.996831
1015.713882, 40.27981, 7.429702, 1.312722, 6.266165, 5.762728, 1.999676, 1.326336, 0.3545943, 6.543924, 5.241339, 4.53998, 1.592148, 3.801115
1015.813844, 38.55674, 7.095043, 1.247359, 5.927225, 5.482303, 1.900995, 1.269071, 0.3374806, 6.199449, 4.988679, 4.270889, 1.506747, 3.614983
1015.913806, 36.90739, 6.775458, 1.185251, 5.606618, 5.215525, 1.807184, 1.214279, 0.3211928, 5.873107, 4.748199, 5.663789, 1.425926, 3.437965
1016.013768, 35.32859, 6.598274, 1.126235, 5.303353, 6.472776, 1.718002, 1.338148, 0.3056911, 5.563944, 4.51931, 5.328088, 1.34944, 3.269615
1016.11373, 33.81732, 6.301065, 1.070158, 5.016491, 6.157799, 1.633221, 1.280373, 0.2909375, 5.271056, 4.301456, 5.012285, 1.867263, 3.10951
1016.213692, 32.3707, 6.017243, 1.016873, 4.745147, 5.85815, 1.552624, 2.374847, 0.2768961, 4.993585, 4.094104, 4.715199, 1.925892, 2.957244
1016.313654, 30.98597, 5.746206, 3.803846, 4.488479, 5.573082, 1.476005, 2.272313, 0.2635323, 4.730721, 3.896747, 4.435723, 1.822588, 2.812434
1016.413616, 35.43126, 5.487378, 3.614446, 6.209715, 5.301886, 1.403166, 2.174206, 0.2508134, 4.481693, 3.943964, 4.172811, 1.724826, 2.674716
1016.513578, 36.44995, 5.240208, 3.434476, 5.873828, 5.043887, 1.333922, 2.080335, 0.2387084, 4.245775, 3.753845, 3.925483, 1.632308, 2.543741
1016.61354, 34.89072, 5.004171, 3.263468, 5.556109, 4.798443, 1.268095, 1.990517, 0.2271877, 4.022275, 4.334413, 3.692813, 1.544752, 2.419179
1016.713502, 36.09359, 4.778766, 3.100974, 5.255576, 4.564942, 1.205516, 1.904577, 0.2162229, 3.810541, 4.125472, 3.473935, 1.461893, 2.300718
1016.813464, 34.5496, 4.563514, 2.946571, 4.971299, 4.342804, 1.146026, 1.822347, 0.2057874, 3.609953, 3.926602, 3.26803, 1.383478, 2.188056
1016.913426, 33.18126, 4.357958, 2.799856, 4.702399, 4.131475, 1.089471, 1.743667, 0.1958555, 3.419923, 4.363422, 3.074329, 1.998083, 2.080912
1017.013388, 32.23119, 4.86388, 2.660446, 4.448043, 7.113931, 1.035707, 1.668385, 0.1864029, 3.239897, 4.153083, 6.032131, 1.890908, 1.979015
1017.11335, 34.63121, 5.010794, 2.527978, 4.207446, 6.767754, 0.9845969, 1.982404, 0.1774066, 3.069347, 4.530764, 5.674598, 1.789481, 1.882107
1017.213312, 38.78123, 4.78509, 2.402106, 3.979863, 6.438423, 0.9360086, 1.896814, 0.1688444, 2.907776, 4.312357, 5.338256, 1.693495, 1.789944
1017.313274, 38.88121, 4.569554, 2.350524, 5.294952, 6.125118, 0.889818, 1.81492, 0.1606955, 2.754709, 4.104479, 5.02185, 1.602657, 1.70914
1017.413236, 42.22291, 4.363726, 3.350494, 5.008545, 5.827059, 0.8459068, 1.828856, 0.1529399, 5.42218, 3.906622, 4.724197, 1.516692, 1.625447
1017.513198, 40.41673, 4.167169, 3.577273, 4.73763, 5.543504, 0.8041626, 1.749895, 0.1455586, 5.136754, 3.718303, 4.444187, 1.435338, 2.429515
1017.61316, 40.8064, 3.979465, 3.399154, 5.351908, 5.273747, 0.7644784, 1.674344, 0.1385335, 4.866353, 3.539061, 4.180774, 1.358347, 2.32423
1017.713122, 39.06081, 3.800217, 3.229905, 5.06242, 5.017118, 0.7267525, 1.602054, 0.1318474, 4.610186, 3.36846, 3.932973, 1.285487, 4.53474
1017.813084, 41.83122, 3.629042, 3.069082, 4.788591, 4.772976, 0.6908884, 1.532886, 0.4553748, 4.367504, 3.206083, 3.69986, 1.216534, 4.729211
1017.913046, 40.28123, 5.903766, 2.916267, 4.529573, 4.540714, 0.6567941, 1.466703, 0.4333971, 10.15969, 3.051533, 3.480564, 4.867263, 4.497633
1018.013008, 39.78123, 5.63784, 2.771061, 4.284566, 4.319755, 0.6243823, 1.403379, 0.4124801, 9.624882, 2.904433, 3.274266, 5.011052, 4.277393
1018.11297, 39.19175, 5.383893, 2.633085, 4.052812, 4.109548, 0.6283053, 1.342788, 0.5500842, 9.118224, 3.866532, 3.080195, 4.742263, 4.067939
1018.212932, 37.51523, 5.141384, 2.501979, 5.625884, 3.90957, 0.5972994, 1.284813, 0.5235355, 8.638237, 3.680145, 2.897628, 4.487892, 3.868741
1018.312894, 35.91043, 4.909798, 2.377401, 5.321577, 3.719324, 0.7522548, 1.229342, 0.580807, 8.183517, 3.502743, 3.968408, 4.247165, 3.679297
1018.412856, 35.68126, 4.688644, 2.259026, 5.03373, 3.538335, 0.7151322, 1.176265, 0.5527756, 7.752733, 3.333892, 4.755042, 4.019351, 3.49913
1018.512818, 35.43126, 4.477451, 2.146545, 4.761452, 3.366153, 0.6798415, 1.12548, 0.5260971, 7.344625, 3.173181, 4.473204, 3.803756, 3.327786
1018.61278, 37.6812, 4.275772, 2.039665, 4.503902, 4.837932, 2.199693, 1.076888, 0.8144747, 6.958001, 4.459013, 4.20807, 3.599726, 3.218975
