 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
327.475512, -0.01331611, -0.02373514, -0.02461396, -0.01533281, -0.02115462, -0.02256278, -0.007637133, 0.01200203, 0.01781055, -0.009233311, -0.01380578, -0.02062178
327.575474, -0.0115408, -0.03049674, -0.0227364, -0.01646242, -0.01968884, -0.02420175, -0.01066056, 0.01243342, 0.01774026, -0.01151631, -0.02132068, -0.02492176
327.675436, -0.01282672, -0.02766107, -0.02444483, -0.01599785, -0.018372, -0.02220812, -0.005335611, 0.01364447, 0.01266021, -0.008171299, -0.01326196, -0.01973258
327.775398, -0.01069602, -0.02536961, -0.02640252, -0.01453699, -0.01282533, -0.02280092, -0.007197301, 0.01222619, 0.01025509, -0.01066772, -0.01464448, -0.02092438
327.87536, -0.01130908, -0.02262664, -0.01685663, -0.01039208, -0.01288519, -0.01782208, -0.006602892, 0.009315865, 0.008470269, -0.00721274, -0.006886088, -0.01367742
327.975322, -0.004200779, -0.01714855, -0.0114608, -0.0057371, -0.01084189, -0.0141464, -0.01155505, 0.00809687, 0.007392597, -0.004266687, -0.008100688, -0.008070241
328.075284, -0.009334048, -0.01867561, -0.006499494, -0.008355899, -0.005694307, -0.01762885, -0.01311733, 0.004848768, -0.0005326173, -0.003704376, -0.003052312, -0.01140163
328.175246, -0.001363017, -0.01777979, -0.005016836, -0.006227455, -0.007413778, -0.01847071, -0.01332002, 0.0003829757, -0.0005746004, -0.003334171, -0.00572792, -0.009795008
328.275208, -0.01310936, -0.01802599, -0.005836072, -0.004876364, -0.006926916, -0.02133138, -0.01578182, -0.00768722, -0.005450186, -0.0008358078, -0.005246563, -0.01086842
328.37517, -0.007192819, -0.02365167, -0.01464496, -0.009769854, -0.01174636, -0.01826571, -0.01155392, 0.001904586, 0.005348311, -0.006276399, -0.01110808, -0.01519042
328.475132, -0.007871973, -0.02253057, -0.01808842, -0.008676784, -0.009981873, -0.01583202, -0.009332909, 0.002401172, 0.006901114, -0.003099795, -0.008772505, -0.0116647
328.575094, -0.01253983, -0.02277993, -0.01525258, -0.007983871, -0.01159633, -0.01731933, -0.01185347, 0.001863176, 0.008461658, 0.002562924, -0.007905183, -0.01281149
328.675056, -0.0101761, -0.01867499, -0.01620094, -0.007444872, -0.01284437, -0.01624999, -0.01021209, 0.00249367, 0.01278183, -0.003022214, -0.005169926, -0.01295918
328.775018, -0.005574305, -0.02157466, -0.01304582, -0.01093192, -0.01565977, -0.01937196, -0.009582376, 0.000222555, 0.01365744, 0.001325274, -0.009377511, -0.01486662
328.87498, -0.009481763, -0.02421771, -0.01797623, -0.01111949, -0.02089598, -0.0236588, -0.0121871, -0.0003549774, 0.0146206, 0.000586266, -0.01616166, -0.01708838
328.974942, -0.009029921, -0.02359448, -0.02285562, -0.01739451, -0.0245423, -0.02749288, -0.009580553, 0.0003897645, 0.01646935, -0.005613686, -0.01928256, -0.02537328
329.074904, -0.008382124, -0.02737702, -0.02137453, -0.02216706, -0.02399653, -0.03102974, -0.008711425, -0.004134528, 0.0152007, -0.002574198, -0.01700589, -0.02736525
329.174866, -0.01269291, -0.02218583, -0.02322483, -0.01927808, -0.02535192, -0.02724977, -0.008638194, -0.005317394, 0.01238036, 0.0004061302, -0.01737698, -0.02246273
329.274828, -0.01230964, -0.01991464, -0.02190474, -0.01477175, -0.01960607, -0.03029597, -0.00767258, -0.006548898, 0.009235237, -0.003114425, -0.01414268, -0.01829919
329.37479, -0.005809758, -0.02551327, -0.0180252, -0.01209152, -0.02048178, -0.02094677, -0.01232012, -0.008283737, 0.01420912, -0.002166331, -0.01496927, -0.01710953
329.474752, -0.009400358, -0.02336357, -0.02229972, -0.01328681, -0.0162428, -0.0226303, -0.008964576, -0.002845447, 0.01657031, -0.003918442, -0.01414807, -0.01712174
329.574714, -0.009198364, -0.02695951, -0.02437554, -0.01387674, -0.01805598, -0.02296394, -0.009969893, -0.006331578, 0.01350166, -0.00627216, -0.01442331, -0.01982243
329.674676, -0.009789761, -0.02289258, -0.02298047, -0.01775043, -0.01351662, -0.02510799, -0.01046085, -0.004151043, 0.01756687, -0.004235356, -0.01505851, -0.02074696
329.774638, -0.01085942, -0.02467506, -0.02236747, -0.01571932, -0.02004409, -0.02497312, -0.008131862, -0.007938619, 0.02286784, -0.004787875, -0.01765318, -0.02399023
329.8746, -0.007795382, -0.02322766, -0.02354988, -0.01511812, -0.02121992, -0.0257581, -0.01077143, -0.005160783, 0.02227756, -0.001698364, -0.01573085, -0.02227183
329.974562, -0.007329664, -0.02385561, -0.01962653, -0.01281252, -0.01606141, -0.02405946, -0.01351046, -0.008946601, 0.02363313, -0.002727989, -0.01543088, -0.01692574
330.074524, -0.01226096, -0.02170951, -0.0193009, -0.01124756, -0.01818783, -0.0214935, -0.01271983, -0.006669846, 0.02158348, -0.001817041, -0.00884317, -0.01520268
330.174486, -0.005115937, -0.0213007, -0.02164583, -0.01384751, -0.01580135, -0.02189711, -0.01091159, -0.009989964, 0.02420799, -0.002796776, -0.01614566, -0.01678292
330.274448, -0.008814094, -0.02269654, -0.02126059, -0.01114257, -0.01363198, -0.02124958, -0.008149505, -0.00599458, 0.02423013, -0.003042876, -0.01234625, -0.0159409
330.37441, -0.008124026, -0.01859536, -0.01529698, -0.003791311, -0.01514768, -0.01983431, -0.00967348, -0.006164215, 0.02236312, 0.006810355, -0.009999618, -0.01338363
330.474372, -0.007405967, -0.01935887, -0.0135561, -0.005502734, -0.0180378, -0.01965719, -0.01239874, -0.00924037, 0.02163051, -0.002819965, -0.01011486, -0.01749625
330.574334, -0.009642828, -0.01771543, -0.008060445, -0.00512514, -0.01437226, -0.01841335, -0.01138002, -0.009197005, 0.01694134, 0.0001377874, -0.01109826, -0.01172768
330.674296, -0.007494741, -0.01741384, -0.01123999, -0.007384785, -0.01369516, -0.01892455, -0.01078926, -0.007517211, 0.01939605, 0.001605257, -0.009222137, -0.0133091
330.774258, -0.005105599, -0.02580378, -0.01837258, -0.0124058, -0.02847594, -0.02355527, -0.005210664, -0.008434152, 0.01659838, -0.0006744844, -0.01791358, -0.01922213
330.87422, -0.01162474, -0.01920784, -0.02000125, -0.01650424, -0.02471806, -0.03124602, -0.006169485, -0.01288599, 0.0141597, -0.00386167, -0.01953173, -0.02396384
330.974182, -0.008935418, -0.02025806, -0.0203515, -0.01767676, -0.02352736, -0.03560003, -0.01181936, -0.01180064, 0.01293713, -0.00150469, -0.02026676, -0.02400295
331.074144, -0.01215334, -0.02668877, -0.02172061, -0.01882975, -0.0283221, -0.03284961, -0.009685801, -0.009531841, 0.01224922, -0.005344179, -0.01964944, -0.02743621
331.174106, -0.01107669, -0.02052847, -0.0227764, -0.01782998, -0.02308901, -0.02919495, -0.007341248, -0.0104176, 0.01198999, 0.0002079195, -0.01741687, -0.02197296
331.274068, -0.01214964, -0.02178167, -0.01989362, -0.01519845, -0.02222343, -0.03104964, -0.0102532, -0.0120496, 0.01158728, -0.004602238, -0.01688847, -0.01983505
331.37403, -0.007714928, -0.02516555, -0.02218781, -0.02097664, -0.02488825, -0.03410129, -0.00989322, -0.01020425, 0.01139047, -0.003648222, -0.01898837, -0.02546485
331.473992, -0.01138757, -0.02143313, -0.02289931, -0.01622201, -0.02218579, -0.03139214, -0.009257693, -0.01360609, 0.005049561, -0.004476197, -0.01576994, -0.0243822
331.573954, -0.009621719, -0.0233721, -0.02119629, -0.01631046, -0.02211363, -0.03366761, -0.01205933, -0.01344078, 0.005932795, -0.005359767, -0.01850181, -0.02526069
331.673916, -0.006865378, -0.02024365, -0.01286436, -0.009597657, -0.01490015, -0.02577195, -0.01316626, -0.009202113, 0.009882715, -0.004921281, -0.01205739, -0.01204117
331.773878, -0.008349582, -0.01909579, -0.009027923, -0.00936533, -0.01401173, -0.0195185, -0.01440112, -0.0130721, 0.007503998, -0.002383837, -0.01280532, -0.009831876
331.87384, -0.009795111, -0.01841047, -0.01516172, -0.01112779, -0.01333516, -0.02358204, -0.01640833, -0.01298375, 0.004677252, 0.00204297, -0.01127192, -0.0107786
331.973802, -0.007098107, -0.0172013, -0.009621985, -0.005807469, -0.01350155, -0.02169118, -0.01277974, -0.01584545, 0.002390774, -0.0008367024, -0.009457597, -0.01313985
332.073764, -0.007341356, -0.02128379, -0.005790404, -0.003081366, -0.01346419, -0.02471707, -0.01342806, -0.01461661, 0.0003284262, 0.0007720658, -0.00517814, -0.01122923
332.173726, -0.006259247, -0.01846847, -0.01594827, -0.0103642, -0.01679317, -0.02357978, -0.01118835, -0.01509281, 0.005026244, -0.005221598, -0.0109658, -0.01399445
332.273688, -0.006267217, -0.01958915, -0.01505101, -0.007703933, -0.01602304, -0.01746929, -0.0125298, -0.01324109, 0.005059903, -0.004902746, -0.0111472, -0.0152135
332.37365, -0.007259956, -0.01983443, -0.01553788, -0.007922707, -0.01567612, -0.02304338, -0.0119791, -0.01319251, 0.00396776, -0.003144966, -0.01340483, -0.01635098
332.473612, -0.006572731, -0.01790063, -0.01634402, -0.01099143, -0.01759704, -0.02272758, -0.01260049, -0.01129733, 0.004332168, 0.0005226628, -0.01246869, -0.01735445
332.573574, -0.008101628, -0.01845814, -0.01387755, -0.00961676, -0.01428092, -0.02341374, -0.01251186, -0.01394949, 0.004488961, -0.003815223, -0.01205089, -0.01192453
332.673536, -0.009788482, -0.02149982, -0.01550517, -0.0100166, -0.01718128, -0.02084151, -0.01185163, -0.01575438, 0.007467644, -0.004852702, -0.010542, -0.01562604
332.773498, -0.006715405, -0.02018618, -0.02156098, -0.01158567, -0.01610536, -0.02636938, -0.01360858, -0.01268909, 0.01065107, -0.001890714, -0.0108109, -0.01482286
332.87346, -0.007562926, -0.01806512, -0.01652281, -0.01086433, -0.01465852, -0.01837995, -0.01172015, -0.01139394, 0.01477644, -0.006599545, -0.01260877, -0.01558839
332.973422, -0.0111766, -0.01997248, -0.01702355, -0.008485686, -0.01348976, -0.02168818, -0.01058785, -0.01130908, 0.0104208, -0.001473748, -0.009825666, -0.01522682
333.073384, -0.005804427, -0.01555204, -0.01441604, -0.00796722, -0.01199398, -0.02358792, -0.01150713, -0.01323338, 0.01111849, -0.0008838745, -0.01223327, -0.01367183
333.173346, -0.008493723, -0.02054061, -0.01707433, -0.007380373, -0.01086821, -0.02304336, -0.01307481, -0.01138396, 0.009405378, -0.0002036758, -0.008776434, -0.01284441
333.273308, -0.005403272, -0.0205397, -0.01751693, -0.009999696, -0.01498464, -0.01732686, -0.01061375, -0.01541928, 0.01107058, -0.00578706, -0.01551951, -0.01375474
333.37327, -0.007784658, -0.01888441, -0.01589947, -0.01111967, -0.01620016, -0.02252123, -0.01018245, -0.01172439, 0.008516488, -0.0050824, -0.01189145, -0.01417413
333.473232, -0.011019, -0.02026401, -0.01228119, -0.008337584, -0.01549919, -0.02228064, -0.0150986, -0.01462713, 0.01004486, -0.00282177, -0.01224402, -0.01425379
333.573194, -0.006720939, -0.01740763, -0.01123964, -0.00675845, -0.01333595, -0.02029783, -0.01518664, -0.01252078, 0.01015858, -0.003059351, -0.01017248, -0.007580477
333.673156, -0.007645932, -0.02019489, -0.01030422, -0.007786578, -0.01272407, -0.02179993, -0.01293338, -0.01505294, 0.01293114, -0.002581068, -0.009245372, -0.01337413
333.773118, -0.005733892, -0.01944008, -0.01068853, -0.008177809, -0.01354812, -0.02192153, -0.009333199, -0.01702626, 0.009557137, -0.0020909, -0.009474727, -0.0121548
333.87308, -0.004583512, -0.01521403, -0.009176217, -0.008230248, -0.01086677, -0.0225019, -0.01049522, -0.01853295, 0.008258855, -0.006958452, -0.01155787, -0.01094077
333.973042, -0.005906825, -0.02087991, -0.009291415, -0.006075684, -0.01622253, -0.02680903, -0.01435964, -0.01728305, 0.002672533, -0.004413031, -0.01114028, -0.01162722
334.073004, -0.009269593, -0.02176329, -0.007300919, -0.007021139, -0.008788962, -0.02316363, -0.01445279, -0.02110431, 0.003357832, -0.004496815, -0.006446098, -0.01105507
334.172966, -0.009267533, -0.01741576, -0.01004327, -0.007119338, -0.01051726, -0.01806433, -0.01442172, -0.01879504, 0.003100108, -0.008225275, -0.009310041, -0.0117307
334.272928, -0.008173333, -0.01928156, -0.01639867, -0.01121906, -0.01522024, -0.01936705, -0.01114285, -0.01597762, 0.007200533, -0.006139048, -0.01234497, -0.01477805
334.37289, -0.009708626, -0.02102371, -0.02083107, -0.0141086, -0.02233921, -0.02738043, -0.009794125, -0.01386459, 0.009496863, -0.003401898, -0.01347744, -0.0197215
334.472852, -0.01069951, -0.02393597, -0.01972557, -0.01964866, -0.02365538, -0.02763531, -0.01227394, -0.01537857, 0.009506868, -0.003987308, -0.01962606, -0.0235672
334.572814, -0.01499357, -0.02324071, -0.02189889, -0.01989595, -0.02856743, -0.02922667, -0.01392986, -0.01382614, 0.007433036, -0.007813454, -0.02165459, -0.02530789
334.672776, -0.01206938, -0.02781167, -0.0206322, -0.01942738, -0.02526982, -0.03753887, -0.009913648, -0.01508391, 0.005300008, -0.005853223, -0.02031813, -0.0275273
334.772738, -0.01123211, -0.02399271, -0.02375887, -0.02118243, -0.02509006, -0.03971974, -0.01156805, -0.01899177, 0.0100728, -0.008949067, -0.02008534, -0.02618245
334.8727, -0.01049248, -0.02767679, -0.02442752, -0.01921829, -0.02402574, -0.03567343, -0.009467673, -0.01284916, 0.006181386, -0.01029223, -0.01478428, -0.02423814
334.972662, -0.009718291, -0.02541783, -0.02153181, -0.01610758, -0.02201399, -0.02877598, -0.01162458, -0.01626281, 0.007296394, -0.003781873, -0.0162838, -0.02325174
335.072624, -0.01116433, -0.02663109, -0.02059885, -0.02036235, -0.02344564, -0.02829805, -0.01165338, -0.0148393, 0.005692762, -0.007948046, -0.01661558, -0.02006371
335.172586, -0.003566183, -0.03048215, -0.02044323, -0.02019628, -0.02156605, -0.03466218, -0.006276962, -0.01790797, 0.007231427, -0.004698021, -0.01813053, -0.02462558
335.272548, -0.007949014, -0.02231751, -0.01922975, -0.01004724, -0.01588412, -0.023286, -0.009901817, -0.01853757, 0.01069165, -0.008326759, -0.01498979, -0.01733638
335.37251, -0.007344819, -0.02407553, -0.01388077, -0.009693692, -0.01418546, -0.0222951, -0.01224927, -0.01698621, 0.005387933, -0.005348943, -0.008805364, -0.01299963
335.472472, -0.007733954, -0.02065613, -0.01862014, -0.009772285, -0.01345674, -0.02149552, -0.01568199, -0.01904627, 0.01117094, -0.005952791, -0.01271587, -0.0164894
335.572434, -0.007728687, -0.01798794, -0.01741136, -0.009177014, -0.01098285, -0.02226977, -0.009200082, -0.01357354, 0.01188347, -0.003626901, -0.01172133, -0.01034762
335.672396, -0.009181126, -0.02018912, -0.0127287, -0.009700665, -0.01329626, -0.02295461, -0.01206812, -0.01627679, 0.01365734, -0.006300632, -0.009620806, -0.01216314
335.772358, -0.01010021, -0.01901825, -0.007765428, -0.008181203, -0.01400713, -0.02427346, -0.01522076, -0.01176959, 0.01253431, -0.005358422, -0.01055004, -0.01264792
335.87232, -0.006805668, -0.01633774, -0.007004643, -0.006468648, -0.01235322, -0.02484714, -0.01283188, -0.01677395, 0.006302985, -0.006701254, -0.001407021, -0.01012818
335.972282, -0.003199509, -0.01880902, -0.00679505, -0.00485984, -0.01286015, -0.02353594, -0.01551021, -0.02101288, 0.01034402, -0.004473467, -0.005759959, -0.01082852
336.072244, -0.004814579, -0.01663588, -0.008818717, -0.006776078, -0.009130331, -0.02452533, -0.01072284, -0.01525128, 0.01599853, -0.004554215, -0.01490045, -0.01079498
336.172206, -0.005570902, -0.01629468, -0.009376653, -0.006440448, -0.007136482, -0.02455097, -0.01238994, -0.0153009, 0.01325134, -0.006997054, -0.006655733, -0.01204276
336.272168, -0.01140227, -0.01443378, -0.00674268, -0.00395929, -0.01101002, -0.02321628, -0.01716069, -0.01778131, 0.006222078, -0.003450664, -0.00568425, -0.00784379
336.37213, -0.00604221, -0.01546137, -0.007857735, -0.006395607, -0.009119348, -0.02627572, -0.0159894, -0.01576154, 0.01153203, -0.004655609, -0.006390373, -0.01006456
336.472092, -0.004499497, -0.01686497, -0.008004248, -0.00509505, -0.01061268, -0.02240053, -0.01438871, -0.01496734, 0.0155283, -0.005257912, -0.005085621, -0.01005497
336.572054, -0.005649159, -0.02087938, -0.009925245, -0.007327372, -0.01259961, -0.02077904, -0.01141673, -0.01353698, 0.01079439, -0.006813974, -0.008359966, -0.01212584
336.672016, -0.006962512, -0.01748858, -0.006623533, -0.006394113, -0.01381228, -0.02443878, -0.01264502, -0.01379425, 0.01097331, -0.002404702, -0.006922155, -0.01215949
336.771978, -0.01171298, -0.02214605, -0.01141502, -0.008379217, -0.009568872, -0.02179181, -0.0127005, -0.0127839, 0.01277913, -0.005086425, -0.004452281, -0.011323
336.87194, -0.007252613, -0.0208174, -0.01164242, -0.007806931, -0.01613943, -0.02570676, -0.01306882, -0.01169417, 0.01754145, -0.003450093, -0.007024845, -0.009636469
336.971902, -0.005872546, -0.01818841, -0.008938283, -0.007421136, -0.01037716, -0.02492412, -0.01605165, -0.01664349, 0.01220255, -0.006487337, -0.005772415, -0.01185667
337.071864, -0.007177978, -0.02019061, -0.004798783, -0.005399807, -0.01246058, -0.02484666, -0.01798424, -0.01934404, 0.0113932, -0.003751533, -0.006853767, -0.01078469
337.171826, -0.00841002, -0.01979155, -0.006032528, -0.005155882, -0.01440745, -0.0256185, -0.01313858, -0.01853991, 0.01613026, -0.01042768, -0.008048216, -0.01279525
337.271788, -0.01018172, -0.0208275, -0.005047845, -0.004959487, -0.01296822, -0.02530914, -0.0141421, -0.01647532, 0.01375197, -0.006777412, -0.007906462, -0.007791943
337.37175, -0.01163264, -0.02131316, -0.006343788, -0.006386061, -0.01040303, -0.02491779, -0.01564208, -0.0192542, 0.01384281, -0.006305654, -0.008438713, -0.01034632
337.471712, -0.003978723, -0.02117257, -0.00784828, -0.00527829, -0.01270882, -0.02117728, -0.0146469, -0.01690341, 0.01560545, -0.009178725, -0.005048291, -0.0119607
337.571674, -0.00558928, -0.01894663, -0.006640791, -0.007629873, -0.009404194, -0.0236536, -0.01366139, -0.01892211, 0.01665151, -0.01064751, -0.005351093, -0.01092661
337.671636, -0.009877199, -0.01797986, -0.006161952, -0.006873537, -0.01026706, -0.02145174, -0.01164335, -0.01392226, 0.01360474, -0.005731425, -0.006891128, -0.01128045
337.771598, -0.01125024, -0.02296804, -0.005875027, -0.006044467, -0.01322766, -0.02139024, -0.01410452, -0.018703, 0.01523077, -0.009038534, -0.006555989, -0.01104743
337.87156, -0.008050075, -0.01894929, -0.00414564, -0.002494313, -0.0103415, -0.0214184, -0.01491115, -0.02178209, 0.01553697, -0.008317595, -0.007906476, -0.01189881
337.971522, -0.01042513, -0.02118014, -0.01104654, -0.006938441, -0.01290205, -0.02221774, -0.01171916, -0.01100881, 0.0182028, -0.003994164, -0.006345588, -0.01065735
338.071484, -0.005965553, -0.0215787, -0.01207241, -0.009292131, -0.0118348, -0.02092363, -0.01316887, -0.01408119, 0.01478751, -0.008376451, -0.00711383, -0.009217524
338.171446, -0.003740325, -0.02460695, -0.01454274, -0.01165758, -0.01836204, -0.02023457, -0.01244343, -0.01537813, 0.01939443, -0.005121744, -0.01259442, -0.01512059
338.271408, -0.007796334, -0.02176403, -0.01875004, -0.009650238, -0.01436706, -0.02190393, -0.01243147, -0.01808461, 0.01541064, -0.01070873, -0.01232108, -0.01583105
338.37137, -0.01049967, -0.02013248, -0.0147245, -0.006956553, -0.01463709, -0.02082586, -0.0130381, -0.01071734, 0.01265584, -0.003852449, -0.009977885, -0.01050818
